Case ID,Activity,Complete Timestamp,amount,article,dismissal,expense,lastSent,matricola,notificationType,org:resource,paymentAmount,points,totalPaymentAmount,vehicleClass,Label
S143166,Insert Date Appeal to Prefecture,2010-05-07,,,,,,,,,,,,,0
S143166,Add penalty,2010-05-10,77.5,,,,,,,,,,,,0
S143166,Send Appeal to Prefecture,2010-07-23,,,NIL,,,,,,,,,,0
S143166,Receive Result Appeal from Prefecture,2010-09-16,,,,,,,,,,,,,0
S143166,Notify Result Appeal to Offender,2010-09-22,,,,,,,,,,,,,0
S143222,Create Fine,2009-06-17,38.0,158.0,NIL,,,,,847.0,,0.0,0.0,A,0
S143222,Send Fine,2009-09-18,,,,26.0,,,,,,,,,0
S143222,Insert Fine Notification,2009-10-01,,,,,P,,P,,,,,,0
S143222,Insert Date Appeal to Prefecture,2009-11-27,,,,,,,,,,,,,0
S143222,Add penalty,2009-11-30,77.5,,,,,,,,,,,,0
S143222,Send Appeal to Prefecture,2009-12-17,,,NIL,,,,,,,,,,0
S143222,Receive Result Appeal from Prefecture,2009-12-31,,,,,,,,,,,,,0
S143222,Notify Result Appeal to Offender,2010-01-21,,,,,,,,,,,,,0
S143232,Create Fine,2009-08-20,78.0,158.0,NIL,,,,,847.0,,0.0,0.0,A,1
S143232,Send Fine,2009-12-18,,,,26.0,,,,,,,,,1
S143232,Insert Fine Notification,2009-12-28,,,,,P,,P,,,,,,1
S143232,Insert Date Appeal to Prefecture,2010-01-05,,,,,,,,,,,,,1
S143232,Add penalty,2010-02-26,155.5,,,,,,,,,,,,1
S143232,Send Appeal to Prefecture,2010-06-04,,,NIL,,,,,,,,,,1
S143232,Receive Result Appeal from Prefecture,2010-06-21,,,,,,,,,,,,,1
S143232,Notify Result Appeal to Offender,2010-06-24,,,,,,,,,,,,,1
S143259,Create Fine,2009-10-19,78.0,158.0,NIL,,,,,30.0,,2.0,0.0,C,1
S143259,Send Fine,2010-01-19,,,,26.0,,,,,,,,,1
S143259,Insert Fine Notification,2010-01-30,,,,,P,,P,,,,,,1
S143259,Insert Date Appeal to Prefecture,2010-02-24,,,,,,,,,,,,,1
S143259,Add penalty,2010-03-31,155.5,,,,,,,,,,,,1
S143259,Send Appeal to Prefecture,2010-05-25,,,NIL,,,,,,,,,,1
S143259,Receive Result Appeal from Prefecture,2010-06-11,,,,,,,,,,,,,1
S143259,Notify Result Appeal to Offender,2010-06-18,,,,,,,,,,,,,1
S143841,Create Fine,2009-08-25,74.0,7.0,NIL,,,,,852.0,,0.0,0.0,C,0
S143841,Send Fine,2009-12-18,,,,26.0,,,,,,,,,0
S143841,Insert Fine Notification,2009-12-31,,,,,P,,P,,,,,,0
S143841,Insert Date Appeal to Prefecture,2010-02-19,,,,,,,,,,,,,0
S143841,Add penalty,2010-03-01,149.5,,,,,,,,,,,,0
S143841,Send Appeal to Prefecture,2010-03-30,,,NIL,,,,,,,,,,0
S143841,Receive Result Appeal from Prefecture,2010-07-08,,,,,,,,,,,,,0
S143841,Notify Result Appeal to Offender,2010-07-16,,,,,,,,,,,,,0
S144527,Create Fine,2010-03-04,78.0,158.0,NIL,,,,,24.0,,2.0,0.0,A,0
S144527,Send Fine,2010-08-20,,,,26.0,,,,,,,,,0
S144527,Insert Fine Notification,2010-08-28,,,,,P,,P,,,,,,0
S144527,Insert Date Appeal to Prefecture,2010-09-07,,,,,,,,,,,,,0
S144527,Send Appeal to Prefecture,2010-10-12,,,NIL,,,,,,,,,,0
S144527,Add penalty,2010-10-27,155.5,,,,,,,,,,,,0
S144527,Receive Result Appeal from Prefecture,2010-11-05,,,,,,,,,,,,,0
S144527,Notify Result Appeal to Offender,2010-11-17,,,,,,,,,,,,,0
S145058,Create Fine,2011-04-19,39.0,7.0,NIL,,,,,856.0,,0.0,0.0,A,1
S145058,Send Fine,2011-05-12,,,,26.0,,,,,,,,,1
S145058,Insert Fine Notification,2011-05-27,,,,,P,,P,,,,,,1
S145058,Insert Date Appeal to Prefecture,2011-06-27,,,,,,,,,,,,,1
S145058,Add penalty,2011-07-26,79.5,,,,,,,,,,,,1
S145058,Send Appeal to Prefecture,2011-08-02,,,NIL,,,,,,,,,,1
S145058,Receive Result Appeal from Prefecture,2011-09-15,,,,,,,,,,,,,1
S145058,Notify Result Appeal to Offender,2011-09-22,,,,,,,,,,,,,1
S145559,Create Fine,2009-11-22,78.0,158.0,NIL,,,,,60.0,,0.0,0.0,A,0
S145559,Send Fine,2010-03-04,,,,26.0,,,,,,,,,0
S145559,Insert Fine Notification,2010-03-13,,,,,P,,P,,,,,,0
S145559,Insert Date Appeal to Prefecture,2010-04-13,,,,,,,,,,,,,0
S145559,Add penalty,2010-05-12,155.5,,,,,,,,,,,,0
S145559,Send Appeal to Prefecture,2010-06-11,,,NIL,,,,,,,,,,0
S145559,Receive Result Appeal from Prefecture,2010-08-19,,,,,,,,,,,,,0
S145559,Notify Result Appeal to Offender,2010-08-23,,,,,,,,,,,,,0
S145785,Create Fine,2009-09-18,38.0,158.0,NIL,,,,,850.0,,0.0,0.0,A,0
S145785,Send Fine,2010-01-19,,,,26.0,,,,,,,,,0
S145785,Insert Fine Notification,2010-02-08,,,,,P,,P,,,,,,0
S145785,Insert Date Appeal to Prefecture,2010-02-10,,,,,,,,,,,,,0
S145785,Send Appeal to Prefecture,2010-03-30,,,NIL,,,,,,,,,,0
S145785,Add penalty,2010-04-09,77.5,,,,,,,,,,,,0
S145785,Receive Result Appeal from Prefecture,2010-05-03,,,,,,,,,,,,,0
S145785,Notify Result Appeal to Offender,2010-05-12,,,,,,,,,,,,,0
S145804,Create Fine,2009-08-29,78.0,158.0,NIL,,,,,63.0,,0.0,0.0,A,1
S145804,Send Fine,2009-12-18,,,,26.0,,,,,,,,,1
S145804,Insert Fine Notification,2010-01-14,,,,,P,,P,,,,,,1
S145804,Insert Date Appeal to Prefecture,2010-03-03,,,,,,,,,,,,,1
S145804,Add penalty,2010-03-15,155.5,,,,,,,,,,,,1
S145804,Send Appeal to Prefecture,2010-04-28,,,NIL,,,,,,,,,,1
S145804,Receive Result Appeal from Prefecture,2010-06-15,,,,,,,,,,,,,1
S145804,Notify Result Appeal to Offender,2010-06-23,,,,,,,,,,,,,1
S145880,Create Fine,2009-10-06,78.0,158.0,NIL,,,,,40.0,,2.0,0.0,A,1
S145880,Send Fine,2010-01-19,,,,26.0,,,,,,,,,1
S145880,Insert Fine Notification,2010-02-05,,,,,P,,P,,,,,,1
S145880,Insert Date Appeal to Prefecture,2010-03-18,,,,,,,,,,,,,1
S145880,Add penalty,2010-04-06,155.5,,,,,,,,,,,,1
S145880,Send Appeal to Prefecture,2010-04-28,,,NIL,,,,,,,,,,1
S145880,Receive Result Appeal from Prefecture,2010-06-15,,,,,,,,,,,,,1
S145880,Notify Result Appeal to Offender,2010-06-23,,,,,,,,,,,,,1
S146047,Create Fine,2009-11-12,78.0,158.0,NIL,,,,,63.0,,0.0,0.0,A,0
S146047,Send Fine,2010-03-04,,,,26.0,,,,,,,,,0
S146047,Insert Fine Notification,2010-03-09,,,,,P,,P,,,,,,0
S146047,Add penalty,2010-05-08,155.5,,,,,,,,,,,,0
S146047,Insert Date Appeal to Prefecture,2010-06-24,,,,,,,,,,,,,0
S146047,Send Appeal to Prefecture,2010-09-30,,,NIL,,,,,,,,,,0
S146047,Receive Result Appeal from Prefecture,2010-10-05,,,,,,,,,,,,,0
S146047,Notify Result Appeal to Offender,2010-10-13,,,,,,,,,,,,,0
S146071,Create Fine,2009-10-20,78.0,158.0,NIL,,,,,49.0,,0.0,0.0,A,0
S146071,Send Fine,2010-01-19,,,,26.0,,,,,,,,,0
S146071,Insert Fine Notification,2010-01-27,,,,,P,,P,,,,,,0
S146071,Add penalty,2010-03-28,155.5,,,,,,,,,,,,0
S146071,Insert Date Appeal to Prefecture,2010-03-29,,,,,,,,,,,,,0
S146071,Send Appeal to Prefecture,2010-05-26,,,NIL,,,,,,,,,,0
S146071,Receive Result Appeal from Prefecture,2010-08-20,,,,,,,,,,,,,0
S146071,Notify Result Appeal to Offender,2010-09-06,,,,,,,,,,,,,0
S146434,Create Fine,2009-11-26,38.0,7.0,NIL,,,,,49.0,,0.0,0.0,M,0
S146434,Send Fine,2010-01-21,,,,26.0,,,,,,,,,0
S146434,Insert Fine Notification,2010-01-30,,,,,P,,P,,,,,,0
S146434,Insert Date Appeal to Prefecture,2010-02-04,,,,,,,,,,,,,0
S146434,Send Appeal to Prefecture,2010-03-08,,,NIL,,,,,,,,,,0
S146434,Add penalty,2010-03-31,77.5,,,,,,,,,,,,0
S146434,Receive Result Appeal from Prefecture,2010-04-13,,,,,,,,,,,,,0
S146434,Notify Result Appeal to Offender,2010-04-17,,,,,,,,,,,,,0
S148095,Create Fine,2010-07-19,23.0,7.0,NIL,,,,,61.0,,0.0,0.0,A,0
S148095,Send Fine,2010-09-17,,,,26.0,,,,,,,,,0
S148095,Insert Fine Notification,2010-09-24,,,,,P,,P,,,,,,0
S148095,Add penalty,2010-11-23,46.0,,,,,,,,,,,,0
S148095,Insert Date Appeal to Prefecture,2011-02-25,,,,,,,,,,,,,0
S148095,Send Appeal to Prefecture,2011-03-15,,,NIL,,,,,,,,,,0
S148095,Receive Result Appeal from Prefecture,2011-04-01,,,,,,,,,,,,,0
S148095,Notify Result Appeal to Offender,2011-04-13,,,,,,,,,,,,,0
S149903,Create Fine,2010-04-08,38.0,157.0,NIL,,,,,49.0,,0.0,0.0,A,1
S149903,Send Fine,2010-06-30,,,,26.0,,,,,,,,,1
S149903,Insert Fine Notification,2010-07-05,,,,,P,,P,,,,,,1
S149903,Insert Date Appeal to Prefecture,2010-08-10,,,,,,,,,,,,,1
S149903,Add penalty,2010-09-03,77.5,,,,,,,,,,,,1
S149903,Send Appeal to Prefecture,2010-09-30,,,NIL,,,,,,,,,,1
S149903,Receive Result Appeal from Prefecture,2010-10-18,,,,,,,,,,,,,1
S149903,Notify Result Appeal to Offender,2010-10-27,,,,,,,,,,,,,1
S150345,Create Fine,2010-05-02,38.0,7.0,NIL,,,,,852.0,,0.0,0.0,A,0
S150345,Send Fine,2010-08-20,,,,13.5,,,,,,,,,0
S150345,Insert Fine Notification,2010-09-02,,,,,P,,P,,,,,,0
S150345,Insert Date Appeal to Prefecture,2010-09-30,,,,,,,,,,,,,0
S150345,Add penalty,2010-11-01,77.5,,,,,,,,,,,,0
S150345,Send Appeal to Prefecture,2010-11-03,,,NIL,,,,,,,,,,0
S150345,Payment,2011-11-07,,,,,,,,,15.0,,15.0,,0
S150345,Payment,2011-11-08,,,,,,,,,20.0,,35.0,,0
S152262,Create Fine,2010-05-27,38.0,157.0,NIL,,,,,849.0,,0.0,0.0,A,0
S152262,Send Fine,2010-08-20,,,,26.0,,,,,,,,,0
S152262,Insert Fine Notification,2010-09-06,,,,,P,,P,,,,,,0
S152262,Insert Date Appeal to Prefecture,2010-09-15,,,,,,,,,,,,,0
S152262,Add penalty,2010-11-05,77.5,,,,,,,,,,,,0
S152262,Send Appeal to Prefecture,2010-11-10,,,NIL,,,,,,,,,,0
S152262,Receive Result Appeal from Prefecture,2011-02-03,,,,,,,,,,,,,0
S152262,Notify Result Appeal to Offender,2011-02-11,,,,,,,,,,,,,0
S152848,Create Fine,2010-10-14,78.0,158.0,NIL,,,,,52.0,,2.0,0.0,A,0
S152848,Send Fine,2010-11-16,,,,26.0,,,,,,,,,0
S152848,Insert Fine Notification,2010-11-24,,,,,P,,P,,,,,,0
S152848,Insert Date Appeal to Prefecture,2011-01-22,,,,,,,,,,,,,0
S152848,Add penalty,2011-01-23,155.5,,,,,,,,,,,,0
S152848,Send Appeal to Prefecture,2011-03-15,,,NIL,,,,,,,,,,0
S152848,Receive Result Appeal from Prefecture,2011-07-17,,,,,,,,,,,,,0
S152848,Notify Result Appeal to Offender,2011-08-22,,,,,,,,,,,,,0
S153098,Create Fine,2010-07-01,38.0,7.0,NIL,,,,,63.0,,0.0,0.0,A,0
S153098,Send Fine,2010-09-09,,,,26.0,,,,,,,,,0
S153098,Insert Fine Notification,2010-09-17,,,,,P,,P,,,,,,0
S153098,Insert Date Appeal to Prefecture,2010-09-20,,,,,,,,,,,,,0
S153098,Send Appeal to Prefecture,2010-10-12,,,NIL,,,,,,,,,,0
S153098,Receive Result Appeal from Prefecture,2010-11-08,,,,,,,,,,,,,0
S153098,Notify Result Appeal to Offender,2010-11-11,,,,,,,,,,,,,0
S153098,Add penalty,2010-11-16,77.5,,,,,,,,,,,,0
S153410,Create Fine,2010-07-17,38.0,157.0,NIL,,,,,21.0,,0.0,0.0,A,0
S153410,Send Fine,2010-09-11,,,,26.0,,,,,,,,,0
S153410,Insert Fine Notification,2010-09-17,,,,,P,,P,,,,,,0
S153410,Insert Date Appeal to Prefecture,2010-09-19,,,,,,,,,,,,,0
S153410,Send Appeal to Prefecture,2010-10-31,,,NIL,,,,,,,,,,0
S153410,Add penalty,2010-11-16,77.5,,,,,,,,,,,,0
S153410,Receive Result Appeal from Prefecture,2011-01-12,,,,,,,,,,,,,0
S153410,Notify Result Appeal to Offender,2011-01-21,,,,,,,,,,,,,0
S154142,Create Fine,2010-07-18,78.0,158.0,NIL,,,,,26.0,,0.0,0.0,A,0
S154142,Send Fine,2010-09-11,,,,13.5,,,,,,,,,0
S154142,Insert Fine Notification,2010-09-21,,,,,P,,P,,,,,,0
S154142,Add penalty,2010-11-20,155.5,,,,,,,,,,,,0
S154142,Appeal to Judge,2010-12-14,,,NIL,,,0.0,,0.0,,,,,0
S154142,Payment,2011-03-11,,,,,,,,,30.0,,30.0,,0
S154142,Payment,2011-04-05,,,,,,,,,30.0,,60.0,,0
S154142,Payment,2011-05-03,,,,,,,,,30.0,,90.0,,0
S154214,Create Fine,2010-06-21,38.0,157.0,NIL,,,,,852.0,,0.0,0.0,A,1
S154214,Send Fine,2010-08-20,,,,26.0,,,,,,,,,1
S154214,Insert Fine Notification,2010-08-28,,,,,P,,P,,,,,,1
S154214,Insert Date Appeal to Prefecture,2010-10-26,,,,,,,,,,,,,1
S154214,Add penalty,2010-10-27,77.5,,,,,,,,,,,,1
S154214,Send Appeal to Prefecture,2011-01-11,,,NIL,,,,,,,,,,1
S154214,Receive Result Appeal from Prefecture,2011-02-24,,,,,,,,,,,,,1
S154214,Notify Result Appeal to Offender,2011-03-04,,,,,,,,,,,,,1
S154460,Create Fine,2010-06-28,38.0,158.0,NIL,,,,,858.0,,0.0,0.0,A,0
S154460,Send Fine,2010-09-09,,,,26.0,,,,,,,,,0
S154460,Insert Fine Notification,2010-09-16,,,,,P,,P,,,,,,0
S154460,Insert Date Appeal to Prefecture,2010-11-13,,,,,,,,,,,,,0
S154460,Add penalty,2010-11-15,77.5,,,,,,,,,,,,0
S154460,Send Appeal to Prefecture,2011-01-11,,,NIL,,,,,,,,,,0
S154460,Receive Result Appeal from Prefecture,2011-03-03,,,,,,,,,,,,,0
S154460,Notify Result Appeal to Offender,2011-03-15,,,,,,,,,,,,,0
S154697,Create Fine,2010-07-04,78.0,158.0,NIL,,,,,847.0,,0.0,0.0,A,0
S154697,Send Fine,2010-09-11,,,,26.0,,,,,,,,,0
S154697,Insert Fine Notification,2010-09-30,,,,,P,,P,,,,,,0
S154697,Insert Date Appeal to Prefecture,2010-11-02,,,,,,,,,,,,,0
S154697,Add penalty,2010-11-29,155.5,,,,,,,,,,,,0
S154697,Send Appeal to Prefecture,2011-01-11,,,NIL,,,,,,,,,,0
S154697,Receive Result Appeal from Prefecture,2011-03-01,,,,,,,,,,,,,0
S154697,Notify Result Appeal to Offender,2011-03-14,,,,,,,,,,,,,0
S154803,Create Fine,2010-07-01,78.0,158.0,NIL,,,,,28.0,,0.0,0.0,A,0
S154803,Send Fine,2010-10-15,,,,26.0,,,,,,,,,0
S154803,Insert Fine Notification,2010-10-27,,,,,P,,P,,,,,,0
S154803,Insert Date Appeal to Prefecture,2010-11-11,,,,,,,,,,,,,0
S154803,Add penalty,2010-12-26,155.5,,,,,,,,,,,,0
S154803,Send Appeal to Prefecture,2011-01-11,,,NIL,,,,,,,,,,0
S154803,Receive Result Appeal from Prefecture,2011-07-17,,,,,,,,,,,,,0
S154803,Notify Result Appeal to Offender,2011-07-26,,,,,,,,,,,,,0
S155130,Create Fine,2010-07-17,38.0,157.0,NIL,,,,,850.0,,0.0,0.0,A,0
S155130,Send Fine,2010-12-03,,,,26.0,,,,,,,,,0
S155130,Insert Fine Notification,2010-12-14,,,,,P,,P,,,,,,0
S155130,Insert Date Appeal to Prefecture,2011-01-03,,,,,,,,,,,,,0
S155130,Add penalty,2011-02-12,77.5,,,,,,,,,,,,0
S155130,Send Appeal to Prefecture,2011-03-15,,,NIL,,,,,,,,,,0
S155130,Receive Result Appeal from Prefecture,2011-04-18,,,,,,,,,,,,,0
S155130,Notify Result Appeal to Offender,2011-04-26,,,,,,,,,,,,,0
S155224,Create Fine,2010-07-19,38.0,157.0,NIL,,,,,846.0,,0.0,0.0,A,0
S155224,Send Fine,2010-09-17,,,,26.0,,,,,,,,,0
S155224,Insert Fine Notification,2010-09-25,,,,,P,,P,,,,,,0
S155224,Insert Date Appeal to Prefecture,2010-10-19,,,,,,,,,,,,,0
S155224,Add penalty,2010-11-24,77.5,,,,,,,,,,,,0
S155224,Send Appeal to Prefecture,2010-11-30,,,NIL,,,,,,,,,,0
S155224,Receive Result Appeal from Prefecture,2011-02-02,,,,,,,,,,,,,0
S155224,Notify Result Appeal to Offender,2011-02-07,,,,,,,,,,,,,0
S156072,Create Fine,2010-07-13,38.0,7.0,NIL,,,,,851.0,,0.0,0.0,A,0
S156072,Send Fine,2010-09-11,,,,26.0,,,,,,,,,0
S156072,Insert Fine Notification,2010-09-17,,,,,P,,P,,,,,,0
S156072,Insert Date Appeal to Prefecture,2010-11-11,,,,,,,,,,,,,0
S156072,Add penalty,2010-11-16,77.5,,,,,,,,,,,,0
S156072,Send Appeal to Prefecture,2011-01-11,,,NIL,,,,,,,,,,0
S156072,Receive Result Appeal from Prefecture,2011-03-03,,,,,,,,,,,,,0
S156072,Notify Result Appeal to Offender,2011-03-09,,,,,,,,,,,,,0
S157075,Create Fine,2011-01-12,80.0,158.0,NIL,,,,,47.0,,0.0,0.0,A,1
S157075,Send Fine,2011-03-01,,,,26.0,,,,,,,,,1
S157075,Insert Fine Notification,2011-03-10,,,,,P,,P,,,,,,1
S157075,Insert Date Appeal to Prefecture,2011-04-29,,,,,,,,,,,,,1
S157075,Add penalty,2011-05-09,159.0,,,,,,,,,,,,1
S157075,Send Appeal to Prefecture,2011-07-12,,,NIL,,,,,,,,,,1
S157075,Receive Result Appeal from Prefecture,2011-07-20,,,,,,,,,,,,,1
S157075,Notify Result Appeal to Offender,2011-08-01,,,,,,,,,,,,,1
S157297,Create Fine,2010-09-21,78.0,158.0,NIL,,,,,53.0,,0.0,0.0,A,1
S157297,Send Fine,2010-10-15,,,,26.0,,,,,,,,,1
S157297,Insert Fine Notification,2010-10-23,,,,,P,,P,,,,,,1
S157297,Insert Date Appeal to Prefecture,2010-12-03,,,,,,,,,,,,,1
S157297,Add penalty,2010-12-22,155.5,,,,,,,,,,,,1
S157297,Send Appeal to Prefecture,2011-01-31,,,NIL,,,,,,,,,,1
S157297,Receive Result Appeal from Prefecture,2011-03-18,,,,,,,,,,,,,1
S157297,Notify Result Appeal to Offender,2011-04-08,,,,,,,,,,,,,1
S157544,Create Fine,2011-08-06,39.0,7.0,NIL,,,,,60.0,,0.0,0.0,A,0
S157544,Send Fine,2011-09-21,,,,26.0,,,,,,,,,0
S157544,Insert Fine Notification,2011-11-16,,,,,P,,P,,,,,,0
S157544,Insert Date Appeal to Prefecture,2011-12-09,,,,,,,,,,,,,0
S157544,Add penalty,2012-01-15,79.5,,,,,,,,,,,,0
S157544,Send Appeal to Prefecture,2012-01-27,,,NIL,,,,,,,,,,0
S157544,Receive Result Appeal from Prefecture,2012-02-17,,,,,,,,,,,,,0
S157544,Notify Result Appeal to Offender,2012-02-27,,,,,,,,,,,,,0
S158140,Create Fine,2011-03-20,24.0,7.0,NIL,,,,,59.0,,0.0,0.0,A,1
S158140,Send Fine,2011-05-12,,,,26.0,,,,,,,,,1
S158140,Insert Fine Notification,2011-05-26,,,,,P,,P,,,,,,1
S158140,Add penalty,2011-07-25,47.0,,,,,,,,,,,,1
S158140,Insert Date Appeal to Prefecture,2011-07-27,,,,,,,,,,,,,1
S158140,Send Appeal to Prefecture,2011-08-31,,,NIL,,,,,,,,,,1
S158140,Receive Result Appeal from Prefecture,2011-09-20,,,,,,,,,,,,,1
S158140,Notify Result Appeal to Offender,2011-09-29,,,,,,,,,,,,,1
S158671,Create Fine,2010-10-19,23.0,7.0,NIL,,,,,24.0,,0.0,0.0,A,0
S158671,Send Fine,2010-11-16,,,,26.0,,,,,,,,,0
S158671,Insert Fine Notification,2010-11-24,,,,,P,,P,,,,,,0
S158671,Insert Date Appeal to Prefecture,2011-01-15,,,,,,,,,,,,,0
S158671,Add penalty,2011-01-23,46.0,,,,,,,,,,,,0
S158671,Send Appeal to Prefecture,2011-03-15,,,NIL,,,,,,,,,,0
S158671,Receive Result Appeal from Prefecture,2011-04-18,,,,,,,,,,,,,0
S158671,Notify Result Appeal to Offender,2011-04-27,,,,,,,,,,,,,0
S159547,Create Fine,2010-10-22,38.0,157.0,NIL,,,,,49.0,,0.0,0.0,A,0
S159547,Send Fine,2010-11-16,,,,26.0,,,,,,,,,0
S159547,Insert Fine Notification,2010-11-27,,,,,P,,P,,,,,,0
S159547,Insert Date Appeal to Prefecture,2010-12-21,,,,,,,,,,,,,0
S159547,Add penalty,2011-01-26,77.5,,,,,,,,,,,,0
S159547,Send Appeal to Prefecture,2011-02-08,,,NIL,,,,,,,,,,0
S159547,Receive Result Appeal from Prefecture,2011-07-17,,,,,,,,,,,,,0
S159547,Notify Result Appeal to Offender,2011-08-03,,,,,,,,,,,,,0
S159563,Create Fine,2010-10-06,38.0,157.0,NIL,,,,,53.0,,0.0,0.0,A,1
S159563,Send Fine,2010-11-16,,,,26.0,,,,,,,,,1
S159563,Insert Fine Notification,2010-11-24,,,,,P,,P,,,,,,1
S159563,Add penalty,2011-01-23,77.5,,,,,,,,,,,,1
S159563,Insert Date Appeal to Prefecture,2011-01-24,,,,,,,,,,,,,1
S159563,Send Appeal to Prefecture,2011-03-15,,,NIL,,,,,,,,,,1
S159563,Receive Result Appeal from Prefecture,2011-07-17,,,,,,,,,,,,,1
S159563,Notify Result Appeal to Offender,2011-08-05,,,,,,,,,,,,,1
S159923,Create Fine,2010-10-27,38.0,157.0,NIL,,,,,854.0,,0.0,0.0,A,1
S159923,Send Fine,2010-12-03,,,,26.0,,,,,,,,,1
S159923,Insert Fine Notification,2010-12-11,,,,,P,,P,,,,,,1
S159923,Insert Date Appeal to Prefecture,2011-02-08,,,,,,,,,,,,,1
S159923,Add penalty,2011-02-09,77.5,,,,,,,,,,,,1
S159923,Send Appeal to Prefecture,2011-03-31,,,NIL,,,,,,,,,,1
S159923,Receive Result Appeal from Prefecture,2011-05-03,,,,,,,,,,,,,1
S159923,Notify Result Appeal to Offender,2011-05-09,,,,,,,,,,,,,1
S160068,Create Fine,2010-09-27,148.0,173.0,NIL,,,,,11.0,,5.0,0.0,A,0
S160068,Send Fine,2010-10-15,,,,13.5,,,,,,,,,0
S160068,Insert Fine Notification,2010-11-12,,,,,P,,P,,,,,,0
S160068,Add penalty,2011-01-11,297.0,,,,,,,,,,,,0
S160068,Payment,2011-04-30,,,,,,,,,50.0,,50.0,,0
S160068,Payment,2011-06-08,,,,,,,,,52.0,,102.0,,0
S160068,Payment,2011-07-04,,,,,,,,,52.0,,154.0,,0
S160068,Payment,2011-08-09,,,,,,,,,52.0,,206.0,,0
S160128,Create Fine,2010-08-31,78.0,158.0,NIL,,,,,851.0,,2.0,0.0,A,0
S160128,Send Fine,2010-10-15,,,,13.5,,,,,,,,,0
S160128,Insert Fine Notification,2010-10-25,,,,,P,,P,,,,,,0
S160128,Add penalty,2010-12-24,155.5,,,,,,,,,,,,0
S160128,Payment,2011-09-30,,,,,,,,,20.0,,20.0,,0
S160128,Payment,2011-10-31,,,,,,,,,20.0,,40.0,,0
S160128,Payment,2011-11-23,,,,,,,,,40.0,,80.0,,0
S160128,Payment,2012-01-12,,,,,,,,,40.0,,120.0,,0
S161018,Create Fine,2011-07-11,798.0,193.0,NIL,,,,,41.0,,0.0,0.0,A,0
S161018,Send Fine,2011-08-27,,,,15.0,,,,,,,,,0
S161018,Insert Fine Notification,2011-09-05,,,,,P,,P,,,,,,0
S161018,Payment,2011-10-27,,,,,,,,,101.0,,101.0,,0
S161018,Add penalty,2011-11-04,1597.0,,,,,,,,,,,,0
S161018,Payment,2011-11-28,,,,,,,,,101.0,,202.0,,0
S161018,Payment,2011-12-27,,,,,,,,,101.0,,303.0,,0
S161018,Payment,2012-01-30,,,,,,,,,101.0,,404.0,,0
S161548,Create Fine,2011-03-08,39.0,7.0,NIL,,,,,29.0,,0.0,0.0,A,1
S161548,Send Fine,2011-04-08,,,,26.0,,,,,,,,,1
S161548,Insert Fine Notification,2011-05-04,,,,,P,,P,,,,,,1
S161548,Insert Date Appeal to Prefecture,2011-06-27,,,,,,,,,,,,,1
S161548,Add penalty,2011-07-03,79.5,,,,,,,,,,,,1
S161548,Send Appeal to Prefecture,2011-08-02,,,NIL,,,,,,,,,,1
S161548,Receive Result Appeal from Prefecture,2011-09-15,,,,,,,,,,,,,1
S161548,Notify Result Appeal to Offender,2011-09-22,,,,,,,,,,,,,1
S161865,Create Fine,2011-04-08,39.0,7.0,NIL,,,,,16.0,,0.0,0.0,A,0
S161865,Send Fine,2011-07-09,,,,26.0,,,,,,,,,0
S161865,Insert Fine Notification,2011-07-27,,,,,P,,P,,,,,,0
S161865,Insert Date Appeal to Prefecture,2011-08-01,,,,,,,,,,,,,0
S161865,Send Appeal to Prefecture,2011-09-23,,,NIL,,,,,,,,,,0
S161865,Add penalty,2011-09-25,79.5,,,,,,,,,,,,0
S161865,Receive Result Appeal from Prefecture,2011-11-04,,,,,,,,,,,,,0
S161865,Notify Result Appeal to Offender,2011-11-09,,,,,,,,,,,,,0
S162016,Create Fine,2010-10-26,38.0,7.0,NIL,,,,,848.0,,0.0,0.0,A,0
S162016,Send Fine,2010-12-03,,,,26.0,,,,,,,,,0
S162016,Insert Fine Notification,2010-12-13,,,,,P,,P,,,,,,0
S162016,Insert Date Appeal to Prefecture,2011-02-07,,,,,,,,,,,,,0
S162016,Add penalty,2011-02-11,77.5,,,,,,,,,,,,0
S162016,Send Appeal to Prefecture,2011-04-27,,,NIL,,,,,,,,,,0
S162016,Receive Result Appeal from Prefecture,2011-05-03,,,,,,,,,,,,,0
S162016,Notify Result Appeal to Offender,2011-05-17,,,,,,,,,,,,,0
S162426,Create Fine,2011-03-12,80.0,158.0,NIL,,,,,30.0,,2.0,0.0,A,0
S162426,Send Fine,2011-04-08,,,,26.0,,,,,,,,,0
S162426,Insert Fine Notification,2011-04-18,,,,,P,,P,,,,,,0
S162426,Insert Date Appeal to Prefecture,2011-05-10,,,,,,,,,,,,,0
S162426,Add penalty,2011-06-17,159.0,,,,,,,,,,,,0
S162426,Send Appeal to Prefecture,2011-07-17,,,NIL,,,,,,,,,,0
S162426,Receive Result Appeal from Prefecture,2011-07-25,,,,,,,,,,,,,0
S162426,Notify Result Appeal to Offender,2011-07-29,,,,,,,,,,,,,0
S162504,Create Fine,2011-01-07,80.0,158.0,NIL,,,,,31.0,,0.0,0.0,A,0
S162504,Send Fine,2011-02-07,,,,26.0,,,,,,,,,0
S162504,Insert Fine Notification,2011-03-01,,,,,P,,P,,,,,,0
S162504,Insert Date Appeal to Prefecture,2011-03-08,,,,,,,,,,,,,0
